UBL,NAME,BASIS,AP,GP,KP,PP,03.01.09_12:00
1,Bambam,Knüppelkiste,367880,441787,7390.75,42227
4,Hazelord,Ogdenville,593643,619208,2556.50,19389
9,FhearFux,home of the wise guys,600043,763533,16348.92,83935
17,MrCari,Gratkorn,2161135,2165175,404.00,13345
18,Cailleach,Tehuan,144641,154162,952.10,46413
25,Save-Basis,Alpha,0,0,0.00,0
187,Save-Basis,Beta,0,0,0.00,0
308,GGK,Geierhorst,1032100,1253185,22108.54,125059
434,Save-Basis,Gamma,0,0,0.00,0
532,Save-Basis,Delta,0,0,0.00,0
742,sanake,fort knox,298448,317590,1914.20,242509
766,Save-Basis,Epsilon,0,0,0.00,0
779,Schuppenkarpf,Seebucht,49246,56092,684.60,490
800,Candy Man,Süßwarenladen,49030,62041,1301.18,240
816,Sick4hate,Das Bundy Haus,361351,361831,48.00,108816
832,Lurch,Sumpf,49778,54073,429.45,500
976,Save-Basis,Delta-Delta,0,0,0.00,0
1020,george23w,Washington DC,847795,927272,7947.65,116300
1021,Save-Basis,Zeta,0,0,0.00,0
1064,F N A,LP-Tower,203670,242913,3924.30,19882
1083,Save-Basis,Eta,0,0,0.00,0
1125,kingmibo,Heavens gate,335691,394807,5911.55,83350
1214,Streuner,Pogohausen,170483,362898,19241.52,154167
1249,Spueli,Spueli,303993,308071,407.80,173097
1267,Jimmi,Europe,2874227,3037842,16361.44,62966
1380,Trenck,Stalingrad,157447,198542,4109.50,30799
1393,Scratchie,Scr4tchi3l4nd,258911,683271,42436.03,32021
1412,triplesoul,Neocon ,327540,389762,6222.15,82930
1441,speed1302,Homebase,196097,243613,4751.65,90153
1463,lord of dead,dead,818154,1183423,36526.86,143617
1464,KillerQueen,Saila,356863,363643,678.00,140824
1470,Xorn,BlackPoint,293009,319562,2655.28,70427
1488,django,Irrenhaus,424126,480994,5686.85,188710
1489,rAv3n,B@sHb@s3,1135529,2816073,168054.40,-18078
1490,lordpaycroft,Décharge Sauvage,287000,292000,500.00,4840
1512,Murx,Surf,785434,1609030,82359.64,33358
1548,Mr t,The Rock,324730,326910,218.00,118179
1645,HotIceBear,Eishölle,1050166,3271492,222132.58,89893
1900,Maaski,Sku,302457,336816,3435.90,-2959
1933,Grossfuerst,Germania,272035,289335,1729.95,335950
2026,Gorsch,Hallundra,375028,383068,804.00,12277
2041,Macroclemys,DAKAR,304755,463930,15917.45,143507
2086,Minifuzzi,Großes Haus,267257,271668,441.05,40909
2147,Tooheyz,Tooheyz,232250,237000,475.00,-622
2161,Blackhawk,KontinentX,71936,71936,0.00,59965
2166,Budweiser,Budvar,154582,178586,2400.34,8441
2168,skywalker,galaxy,56416,448584,39216.87,0
2251,Mop,mopshausen,132766,161112,2834.65,52010
2257,Europa,Deutschland,189022,189022,0.00,72506
2259,Monte,Prag,63765,113598,4983.30,0
2469,REX,noobschutz,179492,194158,1466.55,135650
2484,chrissyboy,Evil,5037,5083,4.60,0
2495,Punisher,Mordor,518662,783826,26516.45,23654
2504,binome,The Golden Base,45621,45975,35.40,0
2505,Tristan,The Golden Base,6619,6619,0.00,325
2506,reder,112,87483,150097,6261.35,0
2525,Fuschi,Juniorsgro?erTag,10291,189680,17938.88,4430
2537,CommanderTom,Troja,68040,69220,118.00,0
2540,Ill Nino,third base,334832,377906,4307.41,108794
2545,Calculon,Duchovny,74972,174005,9903.28,19732
2556,bizzy1,guantanamo bay,44571,45043,47.20,0
2565,Thrym,the psyklon aeon,48237,1077131,102889.45,16712
